id,text1,text2
DE-4839-REFERENCE-SYSTEM-PG,"die hoffnungen der anleger richten sich auf die geldpolitik, derzeit insbesondere auf die der us-notenbank.
dabei spekulieren die investoren auf weiter fallende zinsen.
das treibt die aktienkurse in die höhe.","die hoffnungen der anleger richten sich auf die geldpolitik , derzeit insbesondere auf die der us-notenbank .
dabei spekulieren die investoren auf weiter fallende zinsen .
das treibt die aktienkurse in die höhe .
die hoffnung auf konjunkturhilfen von notenbanken hat am mittwoch für gute stimmung an europas börsen gesorgt .
"
DE-4839-SYSTEM-REFERENCE-BERT,"die hoffnungen der anleger richten sich auf die geldpolitik , derzeit insbesondere auf die der us - notenbank .
dabei spekulieren die investoren auf weiter fallende zinsen .
das treibt die aktienkurse in die höhe .
","die hoffnungen der anleger richten sich auf die geldpolitik, derzeit insbesondere auf die der us-notenbank.
dabei spekulieren die investoren auf weiter fallende zinsen.
das treibt die aktienkurse in die höhe."
DE-4839-REFERENCE-SYSTEM-BERT,"die hoffnungen der anleger richten sich auf die geldpolitik, derzeit insbesondere auf die der us-notenbank.
dabei spekulieren die investoren auf weiter fallende zinsen.
das treibt die aktienkurse in die höhe.","die hoffnungen der anleger richten sich auf die geldpolitik , derzeit insbesondere auf die der us - notenbank .
dabei spekulieren die investoren auf weiter fallende zinsen .
das treibt die aktienkurse in die höhe .
"
DE-4951-SYSTEM-REFERENCE-PG,"menschen , die sich selten mit ihrem geld beschäftigen , haben häufig ein verständnisproblem .
ob in der filiale ihrer bank oder beim besuch eines finanzberaters - ständig werden sie mit fachbegriffen traktiert , ohne genau zu wissen , was sich dahinter verbirgt .
","fondskäufer zahlen oft teuer für den vertrieb mit.
das muss nicht sein."
DE-4951-REFERENCE-SYSTEM-PG,"fondskäufer zahlen oft teuer für den vertrieb mit.
das muss nicht sein.","menschen , die sich selten mit ihrem geld beschäftigen , haben häufig ein verständnisproblem .
ob in der filiale ihrer bank oder beim besuch eines finanzberaters - ständig werden sie mit fachbegriffen traktiert , ohne genau zu wissen , was sich dahinter verbirgt .
"
DE-4951-SYSTEM-REFERENCE-BERT,"die süddeutsche zeitung stellt wichtige begriffe vor , mit denen anleger oft konfrontiert sind .
","fondskäufer zahlen oft teuer für den vertrieb mit.
das muss nicht sein."
DE-4951-REFERENCE-SYSTEM-BERT,"fondskäufer zahlen oft teuer für den vertrieb mit.
das muss nicht sein.","die süddeutsche zeitung stellt wichtige begriffe vor , mit denen anleger oft konfrontiert sind .
"
DE-9930-SYSTEM-REFERENCE-PG,"der us-demokrat beto o'rourke gibt im kampf um die präsidentschaftskandidatur auf .
davon könnte ein jungtalent aus indiana profitieren .
doch auch den republikanern hat er eine idee hinterlassen , die sie ausnutzen könnten .
","der us-demokrat beto o'rourke gibt im kampf um die präsidentschaftskandidatur auf.
davon könnte ein jungtalent aus indiana profitieren.
doch auch den republikanern hat er eine idee hinterlassen, die sie ausnutzen könnten."
DE-9930-REFERENCE-SYSTEM-PG,"der us-demokrat beto o'rourke gibt im kampf um die präsidentschaftskandidatur auf.
davon könnte ein jungtalent aus indiana profitieren.
doch auch den republikanern hat er eine idee hinterlassen, die sie ausnutzen könnten.","der us-demokrat beto o'rourke gibt im kampf um die präsidentschaftskandidatur auf .
davon könnte ein jungtalent aus indiana profitieren .
doch auch den republikanern hat er eine idee hinterlassen , die sie ausnutzen könnten .
"
DE-9930-SYSTEM-REFERENCE-BERT,"der us - demokrat beto o ' rourke gibt im kampf um die präsidentschaftskandidatur auf .
davon könnte ein jungtalent aus indiana profitieren .
doch auch den republikanern hat er eine idee hinterlassen , die sie ausnutzen könnten .
","der us-demokrat beto o'rourke gibt im kampf um die präsidentschaftskandidatur auf.
davon könnte ein jungtalent aus indiana profitieren.
doch auch den republikanern hat er eine idee hinterlassen, die sie ausnutzen könnten."
DE-9930-REFERENCE-SYSTEM-BERT,"der us-demokrat beto o'rourke gibt im kampf um die präsidentschaftskandidatur auf.
davon könnte ein jungtalent aus indiana profitieren.
doch auch den republikanern hat er eine idee hinterlassen, die sie ausnutzen könnten.","der us - demokrat beto o ' rourke gibt im kampf um die präsidentschaftskandidatur auf .
davon könnte ein jungtalent aus indiana profitieren .
doch auch den republikanern hat er eine idee hinterlassen , die sie ausnutzen könnten .
"
DE-7163-SYSTEM-REFERENCE-PG,"die usa mit sechs toren zum wm-titel in frankreich , klopp gewann die champions league mit dem fc liverpool .
man kann von diesem showevent nach dem geschmack der fifa halten , als sie der musizierende knöpfchendreher martin solveig zum powackel-tanz bat .
","die fifa-wahl liefert ausnahmsweise mal gewinner mit gesellschaftlicher relevanz.
weltfußballerin megan rapinoe und welttrainer jürgen klopp sind figuren, die über den fußball hinaus wirken."
DE-7163-REFERENCE-SYSTEM-PG,"die fifa-wahl liefert ausnahmsweise mal gewinner mit gesellschaftlicher relevanz.
weltfußballerin megan rapinoe und welttrainer jürgen klopp sind figuren, die über den fußball hinaus wirken.","die usa mit sechs toren zum wm-titel in frankreich , klopp gewann die champions league mit dem fc liverpool .
man kann von diesem showevent nach dem geschmack der fifa halten , als sie der musizierende knöpfchendreher martin solveig zum powackel-tanz bat .
"
DE-7163-SYSTEM-REFERENCE-BERT,"die weltfußballer - wahl in erster linie die kürung der besten fußballer und fußballerinnen - aber ein blick über den tellerrand des spiels hinaus ist dennoch begrüßenswert .
","die fifa-wahl liefert ausnahmsweise mal gewinner mit gesellschaftlicher relevanz.
weltfußballerin megan rapinoe und welttrainer jürgen klopp sind figuren, die über den fußball hinaus wirken."
DE-7163-REFERENCE-SYSTEM-BERT,"die fifa-wahl liefert ausnahmsweise mal gewinner mit gesellschaftlicher relevanz.
weltfußballerin megan rapinoe und welttrainer jürgen klopp sind figuren, die über den fußball hinaus wirken.","die weltfußballer - wahl in erster linie die kürung der besten fußballer und fußballerinnen - aber ein blick über den tellerrand des spiels hinaus ist dennoch begrüßenswert .
"
DE-7635-SYSTEM-REFERENCE-PG,"<unk> , <unk> , <unk> : die verschlüsselung des <unk> ist <unk> .
die <unk> ist das japanische wort für die zwei- der <unk> .
doch das ist nicht um den fingerabdruck der person .
","die gründerin von yubico, stina ehrensvärd, hat ein kleines gerät für das fido-system entwickelt, das konten im internet schützt."
DE-7635-REFERENCE-SYSTEM-PG,"die gründerin von yubico, stina ehrensvärd, hat ein kleines gerät für das fido-system entwickelt, das konten im internet schützt.","<unk> , <unk> , <unk> : die verschlüsselung des <unk> ist <unk> .
die <unk> ist das japanische wort für die zwei- der <unk> .
doch das ist nicht um den fingerabdruck der person .
"
DE-7635-SYSTEM-REFERENCE-BERT,"wenn stina ehrensvärd morgens ihren computer hochfährt , ist sie bereits beim windows - log - in für hacker unangreifbar .
mithilfe eines kleinen tokens , den sie in den usb - anschluss ihres computers steckt , verifiziert sie sich als benutzerin des accounts .
die technologie dahinter hat sie selbst vor zwölf jahren erfunden .
","die gründerin von yubico, stina ehrensvärd, hat ein kleines gerät für das fido-system entwickelt, das konten im internet schützt."
DE-7635-REFERENCE-SYSTEM-BERT,"die gründerin von yubico, stina ehrensvärd, hat ein kleines gerät für das fido-system entwickelt, das konten im internet schützt.","wenn stina ehrensvärd morgens ihren computer hochfährt , ist sie bereits beim windows - log - in für hacker unangreifbar .
mithilfe eines kleinen tokens , den sie in den usb - anschluss ihres computers steckt , verifiziert sie sich als benutzerin des accounts .
die technologie dahinter hat sie selbst vor zwölf jahren erfunden .
"
DE-10619-SYSTEM-REFERENCE-PG,"in deutschland sind immer weniger menschen bereit , ein unternehmen zu gründen .
im ausland dagegen sieht das bild anders aus .
in den usa und china steigt die anzahl von start-ups immer weiter , auch israel ist eine hochburg für gründer .
und in europäischen ländern wie der schweiz und in polen gibt es ebenfalls eine florierende start-up-szene .
","sonja jost ist gründerin und geschäftsführerin eines chemieunternehmens, eine frau unter vielen männern in der szene.
wie hat sie sich durchgesetzt?"
DE-10619-REFERENCE-SYSTEM-PG,"sonja jost ist gründerin und geschäftsführerin eines chemieunternehmens, eine frau unter vielen männern in der szene.
wie hat sie sich durchgesetzt?","in deutschland sind immer weniger menschen bereit , ein unternehmen zu gründen .
im ausland dagegen sieht das bild anders aus .
in den usa und china steigt die anzahl von start-ups immer weiter , auch israel ist eine hochburg für gründer .
und in europäischen ländern wie der schweiz und in polen gibt es ebenfalls eine florierende start-up-szene .
"
DE-10619-SYSTEM-REFERENCE-BERT,"in deutschland sind immer weniger menschen bereit , ein unternehmen zu gründen .
im ausland dagegen sieht das bild anders aus .
","sonja jost ist gründerin und geschäftsführerin eines chemieunternehmens, eine frau unter vielen männern in der szene.
wie hat sie sich durchgesetzt?"
DE-10619-REFERENCE-SYSTEM-BERT,"sonja jost ist gründerin und geschäftsführerin eines chemieunternehmens, eine frau unter vielen männern in der szene.
wie hat sie sich durchgesetzt?","in deutschland sind immer weniger menschen bereit , ein unternehmen zu gründen .
im ausland dagegen sieht das bild anders aus .
"
DE-6536-SYSTEM-REFERENCE-PG,"cem özdemir war von november 2008 bis januar 2018 bundesvorsitzender seiner partei .
jetzt will er nochmal leitende funktion haben .
der grünen-politiker cem özdemir will die bisherigen fraktionschefs seiner partei im bundestag ablösen und selbst an die spitze der abgeordneten rücken .
","der frühere bundesvorsitzende der grünen will zurück in die erste reihe.
gemeinsam mit der bremer abgeordneten kirsten kappert-gonther will er katrin göring-eckardt und anton hofreiter herausfordern."
DE-6536-REFERENCE-SYSTEM-PG,"der frühere bundesvorsitzende der grünen will zurück in die erste reihe.
gemeinsam mit der bremer abgeordneten kirsten kappert-gonther will er katrin göring-eckardt und anton hofreiter herausfordern.","cem özdemir war von november 2008 bis januar 2018 bundesvorsitzender seiner partei .
jetzt will er nochmal leitende funktion haben .
der grünen-politiker cem özdemir will die bisherigen fraktionschefs seiner partei im bundestag ablösen und selbst an die spitze der abgeordneten rücken .
"
DE-6536-SYSTEM-REFERENCE-BERT,"der grünen - politiker cem özdemir will die bisherigen fraktionschefs seiner partei im bundestag ablösen und selbst an die spitze der abgeordneten rücken .
","der frühere bundesvorsitzende der grünen will zurück in die erste reihe.
gemeinsam mit der bremer abgeordneten kirsten kappert-gonther will er katrin göring-eckardt und anton hofreiter herausfordern."
DE-6536-REFERENCE-SYSTEM-BERT,"der frühere bundesvorsitzende der grünen will zurück in die erste reihe.
gemeinsam mit der bremer abgeordneten kirsten kappert-gonther will er katrin göring-eckardt und anton hofreiter herausfordern.","der grünen - politiker cem özdemir will die bisherigen fraktionschefs seiner partei im bundestag ablösen und selbst an die spitze der abgeordneten rücken .
"
DE-8173-SYSTEM-REFERENCE-PG,"mick mulvaney ist der amtierende stabschef im weißen haus und damit so etwas wie die rechte hand des präsidenten .
2016 noch hatte er trump als `` schlechten menschen '' bezeichnet - mittlerweile hat er sich aber zu einem glühenden verehrer des präsidenten gewandelt .
zu verteidigen dürfte auch sein motiv am donnerstag gewesen sein .
","mick mulvaney, stabschef im weißen haus, verplappert sich auf einer hitzigen pressekonferenz - und erklärt, dass trump die militärhilfen für die ukraine zurückgehalten hat, damit gegen die demokraten ermittelt wird.
trump hat genau das immer bestritten."
DE-8173-REFERENCE-SYSTEM-PG,"mick mulvaney, stabschef im weißen haus, verplappert sich auf einer hitzigen pressekonferenz - und erklärt, dass trump die militärhilfen für die ukraine zurückgehalten hat, damit gegen die demokraten ermittelt wird.
trump hat genau das immer bestritten.","mick mulvaney ist der amtierende stabschef im weißen haus und damit so etwas wie die rechte hand des präsidenten .
2016 noch hatte er trump als `` schlechten menschen '' bezeichnet - mittlerweile hat er sich aber zu einem glühenden verehrer des präsidenten gewandelt .
zu verteidigen dürfte auch sein motiv am donnerstag gewesen sein .
"
DE-8173-SYSTEM-REFERENCE-BERT,"der amtierende stabschef des us - präsidenten hat sich als [unk] [unk] schlechten menschen ' ' bezeichnet - und hat aber aber zu einem glühenden verehrer des präsidenten gewandelt .
zu verteidigen dürfte auch sein motiv am donnerstag gewesen sein .
","mick mulvaney, stabschef im weißen haus, verplappert sich auf einer hitzigen pressekonferenz - und erklärt, dass trump die militärhilfen für die ukraine zurückgehalten hat, damit gegen die demokraten ermittelt wird.
trump hat genau das immer bestritten."
DE-8173-REFERENCE-SYSTEM-BERT,"mick mulvaney, stabschef im weißen haus, verplappert sich auf einer hitzigen pressekonferenz - und erklärt, dass trump die militärhilfen für die ukraine zurückgehalten hat, damit gegen die demokraten ermittelt wird.
trump hat genau das immer bestritten.","der amtierende stabschef des us - präsidenten hat sich als [unk] [unk] schlechten menschen ' ' bezeichnet - und hat aber aber zu einem glühenden verehrer des präsidenten gewandelt .
zu verteidigen dürfte auch sein motiv am donnerstag gewesen sein .
"
DE-7372-SYSTEM-REFERENCE-PG,"`` wir sind unter wert geschlagen worden '' : obwohl einmal mehr gleichwertig , verliert der sv heimstetten auch in memmingen - und steht als tabellenletzter nun schon fünf punkte hinter dem nichtabstieg .
und schon wieder passt das endergebnis irgendwie nicht zur darbietung .
","""wir sind unter wert geschlagen worden"": obwohl einmal mehr gleichwertig, verliert der sv heimstetten auch in memmingen - und steht als tabellenletzter nun schon fünf punkte hinter dem nichtabstieg."
DE-7372-REFERENCE-SYSTEM-PG,"""wir sind unter wert geschlagen worden"": obwohl einmal mehr gleichwertig, verliert der sv heimstetten auch in memmingen - und steht als tabellenletzter nun schon fünf punkte hinter dem nichtabstieg.","`` wir sind unter wert geschlagen worden '' : obwohl einmal mehr gleichwertig , verliert der sv heimstetten auch in memmingen - und steht als tabellenletzter nun schon fünf punkte hinter dem nichtabstieg .
und schon wieder passt das endergebnis irgendwie nicht zur darbietung .
"
DE-7372-SYSTEM-REFERENCE-BERT,"[unk] [unk] wir sind unter wert geschlagen worden ' ' : obwohl einmal mehr gleichwertig , verliert der sv heimstetten auch in memmingen - und steht als tabellenletzter nun schon fünf punkte hinter dem nichtabstieg .
","""wir sind unter wert geschlagen worden"": obwohl einmal mehr gleichwertig, verliert der sv heimstetten auch in memmingen - und steht als tabellenletzter nun schon fünf punkte hinter dem nichtabstieg."
DE-7372-REFERENCE-SYSTEM-BERT,"""wir sind unter wert geschlagen worden"": obwohl einmal mehr gleichwertig, verliert der sv heimstetten auch in memmingen - und steht als tabellenletzter nun schon fünf punkte hinter dem nichtabstieg.","[unk] [unk] wir sind unter wert geschlagen worden ' ' : obwohl einmal mehr gleichwertig , verliert der sv heimstetten auch in memmingen - und steht als tabellenletzter nun schon fünf punkte hinter dem nichtabstieg .
"
DE-8973-SYSTEM-REFERENCE-PG,"der baumlange , hagere mann sitzt entspannt auf einer bank .
er blinzelt in die tief stehende herbstsonne und zieht an einer pfeife .
wer etwas über seine tiere erfahren möchte , die rundherum zwischen büschen und bäumen in gehegen zu sehen sind","eine horde hooligans in der youth league, eltern, wegen deren streiterei ein spiel abgebrochen wird, ein erwachsener fußballer, der einen 13-jährigen linienrichter ohrfeigt: es ist zeit, den mund aufzumachen."
DE-8973-REFERENCE-SYSTEM-PG,"eine horde hooligans in der youth league, eltern, wegen deren streiterei ein spiel abgebrochen wird, ein erwachsener fußballer, der einen 13-jährigen linienrichter ohrfeigt: es ist zeit, den mund aufzumachen.","der baumlange , hagere mann sitzt entspannt auf einer bank .
er blinzelt in die tief stehende herbstsonne und zieht an einer pfeife .
wer etwas über seine tiere erfahren möchte , die rundherum zwischen büschen und bäumen in gehegen zu sehen sind"
DE-8973-SYSTEM-REFERENCE-BERT,"schweigen ist - kodex hin oder her - eben nicht die lösung prima !
","eine horde hooligans in der youth league, eltern, wegen deren streiterei ein spiel abgebrochen wird, ein erwachsener fußballer, der einen 13-jährigen linienrichter ohrfeigt: es ist zeit, den mund aufzumachen."
DE-8973-REFERENCE-SYSTEM-BERT,"eine horde hooligans in der youth league, eltern, wegen deren streiterei ein spiel abgebrochen wird, ein erwachsener fußballer, der einen 13-jährigen linienrichter ohrfeigt: es ist zeit, den mund aufzumachen.","schweigen ist - kodex hin oder her - eben nicht die lösung prima !
"
DE-4133-SYSTEM-REFERENCE-PG,"als 2014 die ersten pegida-demos durch dresden zogen , gab es proteste .
bürger stellten sich gegen die fremdenfeindlichen umzüge .
aber bald dominierte in der sächsischen hauptstadt beklemmende gleichgültigkeit .
viele dresdner störten sich nicht an den von menschenverachtung","die ""unteilbar""-demo zeigt: es gibt ein anderes sachsen - und es ist groß."
DE-4133-REFERENCE-SYSTEM-PG,"die ""unteilbar""-demo zeigt: es gibt ein anderes sachsen - und es ist groß.","als 2014 die ersten pegida-demos durch dresden zogen , gab es proteste .
bürger stellten sich gegen die fremdenfeindlichen umzüge .
aber bald dominierte in der sächsischen hauptstadt beklemmende gleichgültigkeit .
viele dresdner störten sich nicht an den von menschenverachtung"
DE-4133-SYSTEM-REFERENCE-BERT,"in dresden demonstrieren 40 000 menschen in dresden , sehr viel mehr als erwartet .
","die ""unteilbar""-demo zeigt: es gibt ein anderes sachsen - und es ist groß."
DE-4133-REFERENCE-SYSTEM-BERT,"die ""unteilbar""-demo zeigt: es gibt ein anderes sachsen - und es ist groß.","in dresden demonstrieren 40 000 menschen in dresden , sehr viel mehr als erwartet .
"
DE-7338-SYSTEM-REFERENCE-PG,"zuspielerin lisa keferloher , die wegen ihrer langzeit-rückenprobleme mit nur 24 jahren zurücktritt vom leistungssport , wurde ebenso vor dem anpfiff verabschiedet wie noëlle forcher - die 26-jährige mittelblocker nahm ein attraktives berufliches angebot in den usa an .
",lohhofs volleyballerinnen unterliegen dem vc neuwied zum saisonauftakt in eigener halle überraschend deutlich mit 0:3.
DE-7338-REFERENCE-SYSTEM-PG,lohhofs volleyballerinnen unterliegen dem vc neuwied zum saisonauftakt in eigener halle überraschend deutlich mit 0:3.,"zuspielerin lisa keferloher , die wegen ihrer langzeit-rückenprobleme mit nur 24 jahren zurücktritt vom leistungssport , wurde ebenso vor dem anpfiff verabschiedet wie noëlle forcher - die 26-jährige mittelblocker nahm ein attraktives berufliches angebot in den usa an .
"
DE-7338-SYSTEM-REFERENCE-BERT,"lohhofs volleyballerinnen verlieren beim 0 : 3 gegen den vc neuwied und verpassen den auftaktauftakt gegen den zweitliga - auftakt .
",lohhofs volleyballerinnen unterliegen dem vc neuwied zum saisonauftakt in eigener halle überraschend deutlich mit 0:3.
DE-7338-REFERENCE-SYSTEM-BERT,lohhofs volleyballerinnen unterliegen dem vc neuwied zum saisonauftakt in eigener halle überraschend deutlich mit 0:3.,"lohhofs volleyballerinnen verlieren beim 0 : 3 gegen den vc neuwied und verpassen den auftaktauftakt gegen den zweitliga - auftakt .
"
DE-929-SYSTEM-REFERENCE-PG,"die hoffnung auf sinkende zinsen in den usa versetzt anleger auch hierzulande in kauflaune .
wegen guter aussichten im china-geschäft sind die titel von stahlkonzernen gefragt .
nach der starken erholung in der vorwoche haben die anleger am deutschen aktienmarkt auch nach dem langen pfingstwochenende weiter zugegriffen .
","die hoffnung auf sinkende zinsen in den usa versetzt anleger auch hierzulande in kauflaune.
wegen guter aussichten im china-geschäft sind die titel von stahlkonzernen gefragt."
DE-929-REFERENCE-SYSTEM-PG,"die hoffnung auf sinkende zinsen in den usa versetzt anleger auch hierzulande in kauflaune.
wegen guter aussichten im china-geschäft sind die titel von stahlkonzernen gefragt.","die hoffnung auf sinkende zinsen in den usa versetzt anleger auch hierzulande in kauflaune .
wegen guter aussichten im china-geschäft sind die titel von stahlkonzernen gefragt .
nach der starken erholung in der vorwoche haben die anleger am deutschen aktienmarkt auch nach dem langen pfingstwochenende weiter zugegriffen .
"
DE-929-SYSTEM-REFERENCE-BERT,"die hoffnung auf sinkende zinsen in den usa versetzt anleger auch hierzulande in kauflaune .
wegen guter aussichten im china - geschäft sind die titel von stahlkonzernen gefragt .
","die hoffnung auf sinkende zinsen in den usa versetzt anleger auch hierzulande in kauflaune.
wegen guter aussichten im china-geschäft sind die titel von stahlkonzernen gefragt."
DE-929-REFERENCE-SYSTEM-BERT,"die hoffnung auf sinkende zinsen in den usa versetzt anleger auch hierzulande in kauflaune.
wegen guter aussichten im china-geschäft sind die titel von stahlkonzernen gefragt.","die hoffnung auf sinkende zinsen in den usa versetzt anleger auch hierzulande in kauflaune .
wegen guter aussichten im china - geschäft sind die titel von stahlkonzernen gefragt .
"
DE-1120-SYSTEM-REFERENCE-PG,"seit zehn jahren befindet sich vincent lambert in einem vegetativen zustand .
der gerichtsstreit um seine behandlung hat zahlreiche instanzen beschäftigt .
vincent lambert , frankreichs bekanntester wachkoma-patient , kann nach einem jahrelangen rechtsstreit nun wohl doch sterben .
","seit zehn jahren befindet sich vincent lambert in einem vegetativen zustand.
der gerichtsstreit um seine behandlung hat zahlreiche instanzen beschäftigt."
DE-1120-REFERENCE-SYSTEM-PG,"seit zehn jahren befindet sich vincent lambert in einem vegetativen zustand.
der gerichtsstreit um seine behandlung hat zahlreiche instanzen beschäftigt.","seit zehn jahren befindet sich vincent lambert in einem vegetativen zustand .
der gerichtsstreit um seine behandlung hat zahlreiche instanzen beschäftigt .
vincent lambert , frankreichs bekanntester wachkoma-patient , kann nach einem jahrelangen rechtsstreit nun wohl doch sterben .
"
DE-1120-SYSTEM-REFERENCE-BERT,"seit zehn jahren befindet sich vincent lambert in einem vegetativen zustand .
der gerichtsstreit um seine behandlung hat zahlreiche instanzen beschäftigt .
vincent lambert , frankreichs bekanntester wachkoma - patient , kann nach einem jahrelangen rechtsstreit nun wohl doch sterben .
","seit zehn jahren befindet sich vincent lambert in einem vegetativen zustand.
der gerichtsstreit um seine behandlung hat zahlreiche instanzen beschäftigt."
DE-1120-REFERENCE-SYSTEM-BERT,"seit zehn jahren befindet sich vincent lambert in einem vegetativen zustand.
der gerichtsstreit um seine behandlung hat zahlreiche instanzen beschäftigt.","seit zehn jahren befindet sich vincent lambert in einem vegetativen zustand .
der gerichtsstreit um seine behandlung hat zahlreiche instanzen beschäftigt .
vincent lambert , frankreichs bekanntester wachkoma - patient , kann nach einem jahrelangen rechtsstreit nun wohl doch sterben .
"
DE-1186-SYSTEM-REFERENCE-PG,"aktuell steht der pegel des lago maggiore , gemessen in locarno , bei 194,17 metern über dem meeresspiegel .
tendenz : fallend .
je nach wetter kann sich das aber schnell ändern .
nach zwei wochen dauerregen stieg das wasser im herbst 2018 um drei meter an , teile von locarno wurden überflutet .
","italien und die schweiz streiten um den pegelstand des lago maggiore.
dabei geht es auch um die frage, was wichtiger ist: trockene strandpromenaden oder bewässerte felder?"
DE-1186-REFERENCE-SYSTEM-PG,"italien und die schweiz streiten um den pegelstand des lago maggiore.
dabei geht es auch um die frage, was wichtiger ist: trockene strandpromenaden oder bewässerte felder?","aktuell steht der pegel des lago maggiore , gemessen in locarno , bei 194,17 metern über dem meeresspiegel .
tendenz : fallend .
je nach wetter kann sich das aber schnell ändern .
nach zwei wochen dauerregen stieg das wasser im herbst 2018 um drei meter an , teile von locarno wurden überflutet .
"
DE-1186-SYSTEM-REFERENCE-BERT,"der pegel des lago maggiore ist im vergleich zu seinem riesigen einzugsgebiet eher klein .
das hat zur folge , dass das niveau stark schwankt .
","italien und die schweiz streiten um den pegelstand des lago maggiore.
dabei geht es auch um die frage, was wichtiger ist: trockene strandpromenaden oder bewässerte felder?"
DE-1186-REFERENCE-SYSTEM-BERT,"italien und die schweiz streiten um den pegelstand des lago maggiore.
dabei geht es auch um die frage, was wichtiger ist: trockene strandpromenaden oder bewässerte felder?","der pegel des lago maggiore ist im vergleich zu seinem riesigen einzugsgebiet eher klein .
das hat zur folge , dass das niveau stark schwankt .
"
DE-8659-SYSTEM-REFERENCE-PG,"lebensmittel werden heute viel besser überwacht als noch vor einigen jahren .
die kontrolleure sind jedoch heillos überlastet - und selbst das beste system hat schwachstellen , wenn das personal fehlt .
im mittelalter herrschten raue sitten .
","lebensmittel werden heute viel besser überwacht als noch vor einigen jahren.
die kontrolleure sind jedoch heillos überlastet - und selbst das beste system hat schwachstellen, wenn das personal fehlt."
DE-8659-REFERENCE-SYSTEM-PG,"lebensmittel werden heute viel besser überwacht als noch vor einigen jahren.
die kontrolleure sind jedoch heillos überlastet - und selbst das beste system hat schwachstellen, wenn das personal fehlt.","lebensmittel werden heute viel besser überwacht als noch vor einigen jahren .
die kontrolleure sind jedoch heillos überlastet - und selbst das beste system hat schwachstellen , wenn das personal fehlt .
im mittelalter herrschten raue sitten .
"
DE-8659-SYSTEM-REFERENCE-BERT,"lebensmittel werden heute viel besser überwacht als noch vor einigen jahren .
die kontrolleure sind jedoch heillos überlastet - und selbst das beste system hat schwachstellen , wenn das personal fehlt .
","lebensmittel werden heute viel besser überwacht als noch vor einigen jahren.
die kontrolleure sind jedoch heillos überlastet - und selbst das beste system hat schwachstellen, wenn das personal fehlt."
DE-8659-REFERENCE-SYSTEM-BERT,"lebensmittel werden heute viel besser überwacht als noch vor einigen jahren.
die kontrolleure sind jedoch heillos überlastet - und selbst das beste system hat schwachstellen, wenn das personal fehlt.","lebensmittel werden heute viel besser überwacht als noch vor einigen jahren .
die kontrolleure sind jedoch heillos überlastet - und selbst das beste system hat schwachstellen , wenn das personal fehlt .
"
DE-4506-SYSTEM-REFERENCE-PG,"in derry/londonderry kommt es am 12 .
august 1969 zu heftiger gewalt zwischen polizei und britischen unionisten auf der einen und irischen republikanern auf der anderen seite .
der brexit belastet nun erneut den fragilen frieden in der katholisch dominierten stadt .
","in derry/londonderry kommt es am 12. august 1969 zu heftiger gewalt zwischen polizei und britischen unionisten auf der einen und irischen republikanern auf der anderen seite.
der brexit belastet nun erneut den fragilen frieden in der katholisch dominierten stadt."
DE-4506-REFERENCE-SYSTEM-PG,"in derry/londonderry kommt es am 12. august 1969 zu heftiger gewalt zwischen polizei und britischen unionisten auf der einen und irischen republikanern auf der anderen seite.
der brexit belastet nun erneut den fragilen frieden in der katholisch dominierten stadt.","in derry/londonderry kommt es am 12 .
august 1969 zu heftiger gewalt zwischen polizei und britischen unionisten auf der einen und irischen republikanern auf der anderen seite .
der brexit belastet nun erneut den fragilen frieden in der katholisch dominierten stadt .
"
DE-4506-SYSTEM-REFERENCE-BERT,"in derry / londonderry kommt es am 12 .
august 1969 zu heftiger gewalt zwischen polizei und britischen unionisten auf der einen und irischen republikanern auf der anderen seite .
der brexit belastet nun erneut den fragilen frieden in der katholisch dominierten stadt .
","in derry/londonderry kommt es am 12. august 1969 zu heftiger gewalt zwischen polizei und britischen unionisten auf der einen und irischen republikanern auf der anderen seite.
der brexit belastet nun erneut den fragilen frieden in der katholisch dominierten stadt."
DE-4506-REFERENCE-SYSTEM-BERT,"in derry/londonderry kommt es am 12. august 1969 zu heftiger gewalt zwischen polizei und britischen unionisten auf der einen und irischen republikanern auf der anderen seite.
der brexit belastet nun erneut den fragilen frieden in der katholisch dominierten stadt.","in derry / londonderry kommt es am 12 .
august 1969 zu heftiger gewalt zwischen polizei und britischen unionisten auf der einen und irischen republikanern auf der anderen seite .
der brexit belastet nun erneut den fragilen frieden in der katholisch dominierten stadt .
"
DE-3725-SYSTEM-REFERENCE-PG,"die mexikaner besiegen den ewigen rivalen usa und holen den pokal schon zum achten mal .
madagaskar zieht sensationell ins viertelfinale des afrika-cups ein .
fußball , gold cup : die mexikanische fußball-nationalmannschaft hat das duell gegen den ewigen","die mexikaner besiegen den ewigen rivalen usa und holen den pokal schon zum achten mal.
madagaskar zieht sensationell ins viertelfinale des afrika-cups ein."
DE-3725-REFERENCE-SYSTEM-PG,"die mexikaner besiegen den ewigen rivalen usa und holen den pokal schon zum achten mal.
madagaskar zieht sensationell ins viertelfinale des afrika-cups ein.","die mexikaner besiegen den ewigen rivalen usa und holen den pokal schon zum achten mal .
madagaskar zieht sensationell ins viertelfinale des afrika-cups ein .
fußball , gold cup : die mexikanische fußball-nationalmannschaft hat das duell gegen den ewigen"
